MapSizeX,4096
MapSizeZ,4096
WaterLevel,0
448,3944,213.03
456,3944,212.43
464,3944,208.19
472,3944,198.64
480,3944,189.22
488,3944,183.44
496,3944,180.86
504,3944,178.92
512,3944,176.22
520,3944,174.26
528,3944,172.44
536,3944,170.56
544,3944,168.72
552,3944,166.95
560,3944,165.73
568,3944,165.01
576,3944,164.40
584,3944,163.96
592,3944,163.68
600,3944,163.51
608,3944,163.42
616,3944,163.36
624,3944,163.33
632,3944,163.31
640,3944,163.33
648,3944,163.36
656,3944,163.41
664,3944,163.48
672,3944,163.57
680,3944,163.67
688,3944,163.76
696,3944,163.83
704,3944,163.91
712,3944,163.94
720,3944,163.96
728,3944,163.96
736,3944,163.94
744,3944,163.93
752,3944,163.89
760,3944,163.85
768,3944,163.80
776,3944,163.77
784,3944,163.74
792,3944,163.74
800,3944,163.76
808,3944,163.79
816,3944,163.83
824,3944,163.89
832,3944,163.96
840,3944,164.00
848,3944,164.05
856,3944,164.09
864,3944,164.12
872,3944,164.12
880,3944,164.12
888,3944,164.11
896,3944,164.08
904,3944,164.05
912,3944,164.00
920,3944,163.96
928,3944,163.91
936,3944,163.88
944,3944,163.83
952,3944,163.80
960,3944,163.76
968,3944,163.70
976,3944,163.65
984,3944,163.59
992,3944,163.53
1000,3944,163.47
1008,3944,163.39
1016,3944,163.33
1024,3944,163.28
1032,3944,163.22
1040,3944,163.18
1048,3944,163.13
1056,3944,163.09
1064,3944,163.06
1072,3944,163.02
1080,3944,162.98
1088,3944,162.93
1096,3944,162.86
1104,3944,162.77
1112,3944,162.64
1120,3944,162.52
1128,3944,162.38
1136,3944,162.23
1144,3944,162.03
1152,3944,161.76
1160,3944,161.39
1168,3944,160.96
1176,3944,160.55
1184,3944,160.25
1192,3944,160.20
1200,3944,160.49
1208,3944,161.03
1216,3944,161.91
1224,3944,163.59
1232,3944,169.04
1240,3944,174.68
1248,3944,177.89
1256,3944,181.69
1264,3944,188.16
1272,3944,199.63
1280,3944,218.98
1288,3944,219.60
1296,3944,223.82
1304,3944,241.53
1312,3944,252.52
1320,3944,261.25
1328,3944,263.17
1336,3944,264.24
1344,3944,267.64
1352,3944,268.68
1360,3944,268.37
1368,3944,268.23
1376,3944,267.81
1384,3944,267.15
1392,3944,266.42
1400,3944,265.73
1408,3944,265.15
1416,3944,264.71
1424,3944,264.37
1432,3944,264.13
1440,3944,263.95
1448,3944,263.81
1456,3944,263.70
1464,3944,263.61
1472,3944,263.53
1480,3944,263.47
1488,3944,263.41
1496,3944,263.37
1504,3944,263.32
1512,3944,263.28
1520,3944,263.24
1528,3944,263.21
1536,3944,263.18
1544,3944,263.15
1552,3944,263.12
1560,3944,263.11
1568,3944,263.11
1576,3944,263.11
1584,3944,263.12
1592,3944,263.15
1600,3944,263.17
1608,3944,263.20
1616,3944,263.23
1624,3944,263.24
1632,3944,263.26
1640,3944,263.26
1648,3944,263.28
1656,3944,263.29
1664,3944,263.31
1672,3944,263.32
1680,3944,263.34
1688,3944,263.35
1696,3944,263.35
1704,3944,263.35
1712,3944,263.35
1720,3944,263.35
1728,3944,263.34
1736,3944,263.32
1744,3944,263.29
1752,3944,263.28
1760,3944,263.24
1768,3944,263.23
1776,3944,263.20
1784,3944,263.18
1792,3944,263.17
1800,3944,263.15
1808,3944,263.14
1816,3944,263.11
1824,3944,263.09
1832,3944,263.08
1840,3944,263.06
1848,3944,263.06
1856,3944,263.08
1864,3944,263.11
1872,3944,263.15
1880,3944,263.20
1888,3944,263.26
1896,3944,263.32
1904,3944,263.37
1912,3944,263.41
1920,3944,263.44
1928,3944,263.46
1936,3944,263.44
1944,3944,263.43
1952,3944,263.40
1960,3944,263.35
1968,3944,263.29
1976,3944,263.24
1984,3944,263.18
1992,3944,263.14
2000,3944,263.09
2008,3944,263.06
2016,3944,263.05
2024,3944,263.06
2032,3944,263.08
2040,3944,263.09
2048,3944,263.14
2056,3944,263.17
2064,3944,263.20
2072,3944,263.23
2080,3944,263.24
2088,3944,263.26
2096,3944,263.26
2104,3944,263.26
2112,3944,263.24
2120,3944,263.24
2128,3944,263.24
2136,3944,263.24
2144,3944,263.24
2152,3944,263.24
2160,3944,263.24
2168,3944,263.24
2176,3944,263.24
2184,3944,263.23
2192,3944,263.21
2200,3944,263.18
2208,3944,263.15
2216,3944,263.12
2224,3944,263.09
2232,3944,263.06
2240,3944,263.06
2248,3944,263.05
2256,3944,263.06
2264,3944,263.09
2272,3944,263.12
2280,3944,263.15
2288,3944,263.21
2296,3944,263.26
2304,3944,263.32
2312,3944,263.38
2320,3944,263.46
2328,3944,263.55
2336,3944,263.64
2344,3944,263.78
2352,3944,263.95
2360,3944,264.19
2368,3944,264.51
2376,3944,264.92
2384,3944,265.40
2392,3944,265.90
2400,3944,266.37
2408,3944,266.77
2416,3944,267.12
2424,3944,267.47
2432,3944,267.90
2440,3944,268.43
2448,3944,269.17
2456,3944,270.20
2464,3944,271.48
2472,3944,273.32
2480,3944,273.90
2488,3944,273.99
2496,3944,273.65
2504,3944,273.10
2512,3944,272.83
2520,3944,272.31
2528,3944,269.99
2536,3944,267.70
2544,3944,266.07
2552,3944,265.29
2560,3944,265.01
2568,3944,264.07
2576,3944,263.15
2584,3944,262.66
2592,3944,261.32
2600,3944,259.20
2608,3944,257.58
2616,3944,254.18
2624,3944,248.96
2632,3944,243.26
2640,3944,237.00
2648,3944,229.28
2656,3944,220.05
2664,3944,207.09
2672,3944,195.42
2680,3944,198.24
2688,3944,206.85
2696,3944,194.75
2704,3944,184.60
2712,3944,176.67
2720,3944,169.54
2728,3944,162.78
2736,3944,159.67
2744,3944,159.45
2752,3944,159.48
2760,3944,159.38
2768,3944,159.32
2776,3944,159.47
2784,3944,159.77
2792,3944,160.17
2800,3944,160.61
2808,3944,161.10
2816,3944,161.61
2824,3944,162.11
2832,3944,162.57
2840,3944,162.93
2848,3944,163.22
2856,3944,163.44
2864,3944,163.59
2872,3944,163.68
2880,3944,163.76
2888,3944,163.79
2896,3944,163.82
2904,3944,163.82
2912,3944,163.80
2920,3944,163.79
2928,3944,163.77
2936,3944,163.77
2944,3944,163.76
2952,3944,163.76
2960,3944,163.77
2968,3944,163.77
2976,3944,163.77
2984,3944,163.77
2992,3944,163.79
3000,3944,163.79
3008,3944,163.80
3016,3944,163.80
3024,3944,163.82
3032,3944,163.83
3040,3944,163.85
3048,3944,163.86
3056,3944,163.88
3064,3944,163.89
3072,3944,163.89
3080,3944,163.89
3088,3944,163.89
3096,3944,163.89
3104,3944,163.89
3112,3944,163.88
3120,3944,163.89
3128,3944,163.91
3136,3944,163.94
3144,3944,163.96
3152,3944,163.99
3160,3944,164.00
3168,3944,164.02
3176,3944,164.02
3184,3944,164.02
3192,3944,164.00
3200,3944,163.99
3208,3944,163.96
3216,3944,163.93
3224,3944,163.91
3232,3944,163.88
3240,3944,163.86
3248,3944,163.86
3256,3944,163.86
3264,3944,163.85
3272,3944,163.85
3280,3944,163.83
3288,3944,163.82
3296,3944,163.80
3304,3944,163.80
3312,3944,163.80
3320,3944,163.82
3328,3944,163.83
3336,3944,163.85
3344,3944,163.88
3352,3944,163.89
3360,3944,163.93
3368,3944,163.94
3376,3944,163.96
3384,3944,163.97
3392,3944,163.97
3400,3944,163.97
3408,3944,163.96
3416,3944,163.96
3424,3944,163.93
3432,3944,163.91
3440,3944,163.88
3448,3944,163.83
3456,3944,163.77
3464,3944,163.68
3472,3944,163.54
3480,3944,163.35
3488,3944,163.04
3496,3944,162.55
3504,3944,162.09
3512,3944,161.59
3520,3944,159.21
3528,3944,155.70
3536,3944,153.63
3544,3944,153.26
3552,3944,153.85
3560,3944,152.97
3568,3944,155.00
3576,3944,160.35
3584,3944,168.64
3592,3944,178.33
3600,3944,186.75
3608,3944,197.36
3616,3944,206.34
3624,3944,214.63
3632,3944,233.98
3640,3944,254.06
3648,3944,266.97
3656,3944,274.44
3664,3944,272.84
3672,3944,271.68
3680,3944,271.48
3688,3944,271.29
3696,3944,270.98
3704,3944,269.61
3712,3944,266.98
3720,3944,265.44
3728,3944,264.86
3736,3944,264.28
3744,3944,263.81
3752,3944,263.53
3760,3944,263.35
3768,3944,263.23
3776,3944,263.17
3784,3944,263.15
3792,3944,263.15
3800,3944,263.18
3808,3944,263.23
3816,3944,263.28
3824,3944,263.31
3832,3944,263.34
3840,3944,263.35
3848,3944,263.35
3856,3944,263.34
3864,3944,263.31
3872,3944,263.26
3880,3944,263.21
3888,3944,263.17
3896,3944,263.14
3904,3944,263.09
3912,3944,263.05
3920,3944,263.02
3928,3944,262.99
3936,3944,262.95
3944,3944,262.94
3952,3944,262.92
3960,3944,262.91
3968,3944,262.89
3976,3944,262.88
3984,3944,262.88
3992,3944,262.88
4000,3944,262.89
4008,3944,262.91
4016,3944,262.94
4024,3944,262.97
4032,3944,263.00
4040,3944,263.03
4048,3944,263.06
4056,3944,263.06
4064,3944,263.06
4072,3944,263.06
4080,3944,263.06
4088,3944,263.06
0,3952,263.02
8,3952,263.05
16,3952,263.08
24,3952,263.11
32,3952,263.15
40,3952,263.18
48,3952,263.20
56,3952,263.21
64,3952,263.21
72,3952,263.21
80,3952,263.20
88,3952,263.20
96,3952,263.18
104,3952,263.20
112,3952,263.21
120,3952,263.23
128,3952,263.26
136,3952,263.29
144,3952,263.34
152,3952,263.38
160,3952,263.43
168,3952,263.47
176,3952,263.50
184,3952,263.55
192,3952,263.57
200,3952,263.60
208,3952,263.61
216,3952,263.61
224,3952,263.63
232,3952,263.64
240,3952,263.66
248,3952,263.67
256,3952,263.70
264,3952,263.72
272,3952,263.72
280,3952,263.70
288,3952,263.64
296,3952,263.50
304,3952,263.29
312,3952,262.95
320,3952,262.50
328,3952,262.36
336,3952,262.53
344,3952,260.31
352,3952,256.15
360,3952,252.35
368,3952,243.50
376,3952,231.63
384,3952,222.93
392,3952,220.79
400,3952,220.72
408,3952,219.92
416,3952,218.19
424,3952,216.58
432,3952,215.77
440,3952,213.33
448,3952,212.54
456,3952,212.22
464,3952,204.79
472,3952,194.31
480,3952,185.91
488,3952,180.74
496,3952,178.59
504,3952,176.99
512,3952,174.73
520,3952,172.52
528,3952,171.07
536,3952,169.66
544,3952,168.18
552,3952,166.76
560,3952,165.66
568,3952,164.87
576,3952,164.29
584,3952,163.89
592,3952,163.65
600,3952,163.51
608,3952,163.42
616,3952,163.38
624,3952,163.35
632,3952,163.35
640,3952,163.35
648,3952,163.38
656,3952,163.42
664,3952,163.48
672,3952,163.57
680,3952,163.68
688,3952,163.77
696,3952,163.86
704,3952,163.93
712,3952,163.97
720,3952,163.99
728,3952,164.00
736,3952,163.99
744,3952,163.97
752,3952,163.93
760,3952,163.89
768,3952,163.85
776,3952,163.80
784,3952,163.77
792,3952,163.77
800,3952,163.77
808,3952,163.80
816,3952,163.83
824,3952,163.88
832,3952,163.94
840,3952,163.99
848,3952,164.03
856,3952,164.06
864,3952,164.08
872,3952,164.08
880,3952,164.08
888,3952,164.05
896,3952,164.03
904,3952,163.99
912,3952,163.96
920,3952,163.91
928,3952,163.86
936,3952,163.83
944,3952,163.80
952,3952,163.79
960,3952,163.76
968,3952,163.71
976,3952,163.65
984,3952,163.60
992,3952,163.53
1000,3952,163.47
1008,3952,163.39
1016,3952,163.33
1024,3952,163.25
1032,3952,163.19
1040,3952,163.13
1048,3952,163.09
1056,3952,163.02
1064,3952,162.98
1072,3952,162.93
1080,3952,162.89
1088,3952,162.81
1096,3952,162.72
1104,3952,162.61
1112,3952,162.46
1120,3952,162.31
1128,3952,162.16
1136,3952,161.97
1144,3952,161.76
1152,3952,161.48
1160,3952,161.09
1168,3952,160.64
1176,3952,160.20
1184,3952,159.88
1192,3952,159.88
1200,3952,160.19
1208,3952,160.74
1216,3952,161.77
1224,3952,164.26
1232,3952,169.94
1240,3952,174.96
1248,3952,180.97
1256,3952,189.65
1264,3952,195.63
1272,3952,212.88
1280,3952,233.12
1288,3952,237.84
1296,3952,238.14
1304,3952,247.67
1312,3952,256.10
1320,3952,260.10
1328,3952,261.96
1336,3952,264.56
1344,3952,267.09
1352,3952,267.52
1360,3952,267.55
1368,3952,267.56
1376,3952,267.26
1384,3952,266.72
1392,3952,266.11
1400,3952,265.53
1408,3952,265.01
1416,3952,264.62
1424,3952,264.30
1432,3952,264.07
1440,3952,263.90
1448,3952,263.76
1456,3952,263.67
1464,3952,263.58
1472,3952,263.52
1480,3952,263.46
1488,3952,263.41
1496,3952,263.37
1504,3952,263.32
1512,3952,263.29
1520,3952,263.26
1528,3952,263.21
1536,3952,263.18
1544,3952,263.15
1552,3952,263.12
1560,3952,263.11
1568,3952,263.09
1576,3952,263.09
1584,3952,263.11
1592,3952,263.12
1600,3952,263.15
1608,3952,263.17
1616,3952,263.18
1624,3952,263.20
1632,3952,263.20
1640,3952,263.21
1648,3952,263.21
1656,3952,263.23
1664,3952,263.26
1672,3952,263.26
1680,3952,263.29
1688,3952,263.31
1696,3952,263.31
1704,3952,263.32
1712,3952,263.32
1720,3952,263.32
1728,3952,263.32
1736,3952,263.31
1744,3952,263.29
1752,3952,263.28
1760,3952,263.26
1768,3952,263.23
1776,3952,263.21
1784,3952,263.18
1792,3952,263.17
1800,3952,263.15
1808,3952,263.12
1816,3952,263.11
1824,3952,263.08
1832,3952,263.05
1840,3952,263.03
1848,3952,263.03
1856,3952,263.05
1864,3952,263.08
1872,3952,263.11
1880,3952,263.17
1888,3952,263.21
1896,3952,263.28
1904,3952,263.32
1912,3952,263.37
1920,3952,263.40
1928,3952,263.41
1936,3952,263.40
1944,3952,263.38
1952,3952,263.35
1960,3952,263.31
1968,3952,263.26
1976,3952,263.21
1984,3952,263.15
1992,3952,263.11
2000,3952,263.08
2008,3952,263.06
2016,3952,263.05
2024,3952,263.06
2032,3952,263.09
2040,3952,263.12
2048,3952,263.15
2056,3952,263.20
2064,3952,263.24
2072,3952,263.28
2080,3952,263.29
2088,3952,263.31
2096,3952,263.31
2104,3952,263.29
2112,3952,263.28
2120,3952,263.26
2128,3952,263.24
2136,3952,263.24
2144,3952,263.24
2152,3952,263.24
2160,3952,263.23
2168,3952,263.23
2176,3952,263.23
2184,3952,263.21
2192,3952,263.20
2200,3952,263.17
2208,3952,263.14
2216,3952,263.11
2224,3952,263.06
2232,3952,263.05
2240,3952,263.03
2248,3952,263.02
2256,3952,263.02
2264,3952,263.02
2272,3952,263.05
2280,3952,263.08
2288,3952,263.11
2296,3952,263.15
2304,3952,263.20
2312,3952,263.24
2320,3952,263.31
2328,3952,263.38
2336,3952,263.47
2344,3952,263.58
2352,3952,263.72
2360,3952,263.92
2368,3952,264.19
2376,3952,264.53
2384,3952,264.92
2392,3952,265.35
2400,3952,265.75
2408,3952,266.11
2416,3952,266.46
2424,3952,266.83
2432,3952,267.26
2440,3952,267.76
2448,3952,268.34
2456,3952,268.94
2464,3952,269.76
2472,3952,270.78
2480,3952,270.95
2488,3952,270.49
2496,3952,269.74
2504,3952,268.80
2512,3952,268.49
2520,3952,268.31
2528,3952,267.68
2536,3952,266.74
2544,3952,265.63
2552,3952,265.01
2560,3952,264.74
2568,3952,264.50
2576,3952,264.02
2584,3952,263.06
2592,3952,262.21
2600,3952,260.94
2608,3952,261.57
2616,3952,261.51
2624,3952,255.86
2632,3952,249.50
2640,3952,243.88
2648,3952,239.09
2656,3952,228.41
2664,3952,214.29
2672,3952,203.75
2680,3952,208.05
2688,3952,225.13
2696,3952,211.94
2704,3952,191.65
2712,3952,181.90
2720,3952,173.75
2728,3952,166.18
2736,3952,162.26
2744,3952,160.00
2752,3952,159.56
2760,3952,159.45
2768,3952,159.33
2776,3952,159.41
2784,3952,159.70
2792,3952,160.10
2800,3952,160.55
2808,3952,161.07
2816,3952,161.61
2824,3952,162.14
2832,3952,162.60
2840,3952,162.98
2848,3952,163.28
2856,3952,163.50
2864,3952,163.64
2872,3952,163.73
2880,3952,163.79
2888,3952,163.83
2896,3952,163.85
2904,3952,163.83
2912,3952,163.82
2920,3952,163.80
2928,3952,163.77
2936,3952,163.76
2944,3952,163.76
2952,3952,163.76
2960,3952,163.76
2968,3952,163.76
2976,3952,163.77
2984,3952,163.77
2992,3952,163.77
3000,3952,163.79
3008,3952,163.80
3016,3952,163.80
3024,3952,163.82
3032,3952,163.83
3040,3952,163.86
3048,3952,163.88
3056,3952,163.89
3064,3952,163.91
3072,3952,163.93
3080,3952,163.93
3088,3952,163.93
3096,3952,163.93
3104,3952,163.93
3112,3952,163.93
3120,3952,163.93
3128,3952,163.94
3136,3952,163.96
3144,3952,163.97
3152,3952,163.99
3160,3952,164.00
3168,3952,164.00
3176,3952,164.00
3184,3952,163.99
3192,3952,163.97
3200,3952,163.94
3208,3952,163.91
3216,3952,163.88
3224,3952,163.83
3232,3952,163.82
3240,3952,163.79
3248,3952,163.79
3256,3952,163.79
3264,3952,163.80
3272,3952,163.79
3280,3952,163.79
3288,3952,163.79
3296,3952,163.79
3304,3952,163.79
3312,3952,163.79
3320,3952,163.80
3328,3952,163.82
3336,3952,163.85
3344,3952,163.88
3352,3952,163.89
3360,3952,163.93
3368,3952,163.94
3376,3952,163.96
3384,3952,163.97
3392,3952,163.97
3400,3952,163.97
3408,3952,163.97
3416,3952,163.96
3424,3952,163.94
3432,3952,163.93
3440,3952,163.88
3448,3952,163.83
3456,3952,163.76
3464,3952,163.65
3472,3952,163.50
3480,3952,163.28
3488,3952,162.93
3496,3952,162.40
3504,3952,161.94
3512,3952,161.41
3520,3952,158.63
3528,3952,154.72
3536,3952,152.80
3544,3952,152.82
3552,3952,153.02
3560,3952,152.88
3568,3952,154.63
3576,3952,160.39
3584,3952,171.75
3592,3952,182.57
3600,3952,189.93
3608,3952,197.19
3616,3952,210.78
3624,3952,219.15
3632,3952,234.02
3640,3952,249.36
3648,3952,261.76
3656,3952,272.78
3664,3952,271.93
3672,3952,271.30
3680,3952,271.41
3688,3952,271.19
3696,3952,270.54
3704,3952,269.24
3712,3952,267.27
3720,3952,265.73
3728,3952,264.95
3736,3952,264.34
3744,3952,263.87
3752,3952,263.58
3760,3952,263.38
3768,3952,263.26
3776,3952,263.20
3784,3952,263.17
3792,3952,263.17
3800,3952,263.20
3808,3952,263.23
3816,3952,263.28
3824,3952,263.32
3832,3952,263.35
3840,3952,263.37
3848,3952,263.37
3856,3952,263.35
3864,3952,263.32
3872,3952,263.29
3880,3952,263.26
3888,3952,263.21
3896,3952,263.17
3904,3952,263.14
3912,3952,263.09
3920,3952,263.05
3928,3952,263.02
3936,3952,262.99
3944,3952,262.95
3952,3952,262.92
3960,3952,262.89
3968,3952,262.88
3976,3952,262.85
3984,3952,262.85
3992,3952,262.85
4000,3952,262.88
4008,3952,262.91
4016,3952,262.94
4024,3952,262.97
4032,3952,263.02
4040,3952,263.05
4048,3952,263.08
4056,3952,263.11
4064,3952,263.11
4072,3952,263.11
4080,3952,263.11
4088,3952,263.11
0,3960,263.08
8,3960,263.09
16,3960,263.12
24,3960,263.17
32,3960,263.20
40,3960,263.23
48,3960,263.24
56,3960,263.24
64,3960,263.24
72,3960,263.21
80,3960,263.18
88,3960,263.15
96,3960,263.14
104,3960,263.14
112,3960,263.17
120,3960,263.20
128,3960,263.24
136,3960,263.29
144,3960,263.34
152,3960,263.38
160,3960,263.43
168,3960,263.46
176,3960,263.50
184,3960,263.52
192,3960,263.55
200,3960,263.57
208,3960,263.58
216,3960,263.58
224,3960,263.60
232,3960,263.63
240,3960,263.64
248,3960,263.67
256,3960,263.72
264,3960,263.76
272,3960,263.79
280,3960,263.81
288,3960,263.79
296,3960,263.73
304,3960,263.63
312,3960,263.40
320,3960,263.05
328,3960,262.68
336,3960,262.50
344,3960,262.39
352,3960,261.37
360,3960,258.30
368,3960,251.69
376,3960,239.72
384,3960,228.97
392,3960,223.39
400,3960,220.26
408,3960,219.70
416,3960,217.90
424,3960,215.09
432,3960,212.98
440,3960,212.25
448,3960,211.41
456,3960,209.09
464,3960,200.99
472,3960,191.25
480,3960,183.56
488,3960,178.82
496,3960,176.32
504,3960,174.58
512,3960,172.70
520,3960,170.93
528,3960,169.91
536,3960,168.82
544,3960,167.56
552,3960,166.38
560,3960,165.44
568,3960,164.72
576,3960,164.20
584,3960,163.85
592,3960,163.65
600,3960,163.53
608,3960,163.45
616,3960,163.41
624,3960,163.38
632,3960,163.36
640,3960,163.38
648,3960,163.39
656,3960,163.44
664,3960,163.51
672,3960,163.59
680,3960,163.68
688,3960,163.77
696,3960,163.86
704,3960,163.94
712,3960,163.99
720,3960,164.02
728,3960,164.03
736,3960,164.03
744,3960,164.00
752,3960,163.97
760,3960,163.93
768,3960,163.88
776,3960,163.85
784,3960,163.80
792,3960,163.79
800,3960,163.79
808,3960,163.80
816,3960,163.83
824,3960,163.86
832,3960,163.91
840,3960,163.96
848,3960,163.99
856,3960,164.02
864,3960,164.03
872,3960,164.03
880,3960,164.02
888,3960,164.00
896,3960,163.97
904,3960,163.94
912,3960,163.91
920,3960,163.86
928,3960,163.83
936,3960,163.80
944,3960,163.79
952,3960,163.77
960,3960,163.76
968,3960,163.73
976,3960,163.67
984,3960,163.60
992,3960,163.54
1000,3960,163.47
1008,3960,163.39
1016,3960,163.31
1024,3960,163.24
1032,3960,163.16
1040,3960,163.09
1048,3960,163.02
1056,3960,162.96
1064,3960,162.90
1072,3960,162.84
1080,3960,162.78
1088,3960,162.69
1096,3960,162.58
1104,3960,162.43
1112,3960,162.25
1120,3960,162.05
1128,3960,161.85
1136,3960,161.65
1144,3960,161.41
1152,3960,161.10
1160,3960,160.72
1168,3960,160.25
1176,3960,159.81
1184,3960,159.50
1192,3960,159.53
1200,3960,159.68
1208,3960,160.08
1216,3960,161.21
1224,3960,164.41
1232,3960,170.07
1240,3960,176.45
1248,3960,183.52
1256,3960,195.05
1264,3960,207.93
1272,3960,222.55
1280,3960,242.71
1288,3960,250.40
1296,3960,250.35
1304,3960,254.15
1312,3960,258.32
1320,3960,261.05
1328,3960,262.50
1336,3960,264.82
1344,3960,266.46
1352,3960,266.83
1360,3960,267.01
1368,3960,267.04
1376,3960,266.77
1384,3960,266.33
1392,3960,265.82
1400,3960,265.34
1408,3960,264.89
1416,3960,264.54
1424,3960,264.25
1432,3960,264.04
1440,3960,263.87
1448,3960,263.75
1456,3960,263.64
1464,3960,263.57
1472,3960,263.50
1480,3960,263.46
1488,3960,263.41
1496,3960,263.37
1504,3960,263.34
1512,3960,263.29
1520,3960,263.26
1528,3960,263.23
1536,3960,263.18
1544,3960,263.15
1552,3960,263.14
1560,3960,263.11
1568,3960,263.09
1576,3960,263.09
1584,3960,263.09
1592,3960,263.11
1600,3960,263.12
1608,3960,263.14
1616,3960,263.15
1624,3960,263.17
1632,3960,263.17
1640,3960,263.17
1648,3960,263.17
1656,3960,263.18
1664,3960,263.20
1672,3960,263.21
1680,3960,263.23
1688,3960,263.24
1696,3960,263.26
1704,3960,263.28
1712,3960,263.29
1720,3960,263.29
1728,3960,263.29
1736,3960,263.29
1744,3960,263.29
1752,3960,263.28
1760,3960,263.26
1768,3960,263.23
1776,3960,263.21
1784,3960,263.20
1792,3960,263.17
1800,3960,263.15
1808,3960,263.12
1816,3960,263.09
1824,3960,263.06
1832,3960,263.03
1840,3960,263.02
1848,3960,263.02
1856,3960,263.02
1864,3960,263.05
1872,3960,263.08
1880,3960,263.12
1888,3960,263.17
1896,3960,263.23
1904,3960,263.28
1912,3960,263.32
1920,3960,263.35
1928,3960,263.37
1936,3960,263.35
1944,3960,263.34
1952,3960,263.31
1960,3960,263.28
1968,3960,263.23
1976,3960,263.18
1984,3960,263.14
1992,3960,263.09
2000,3960,263.06
2008,3960,263.05
2016,3960,263.06
2024,3960,263.08
2032,3960,263.11
2040,3960,263.14
2048,3960,263.18
2056,3960,263.24
2064,3960,263.29
2072,3960,263.32
2080,3960,263.35
2088,3960,263.35
2096,3960,263.35
2104,3960,263.32
2112,3960,263.31
2120,3960,263.29
2128,3960,263.26
2136,3960,263.24
2144,3960,263.23
2152,3960,263.23
2160,3960,263.21
2168,3960,263.21
2176,3960,263.21
2184,3960,263.20
2192,3960,263.18
2200,3960,263.15
2208,3960,263.12
2216,3960,263.09
2224,3960,263.06
2232,3960,263.03
2240,3960,263.00
2248,3960,262.99
2256,3960,262.97
2264,3960,262.99
2272,3960,262.99
2280,3960,263.00
2288,3960,263.03
2296,3960,263.06
2304,3960,263.09
2312,3960,263.14
2320,3960,263.18
2328,3960,263.24
2336,3960,263.32
2344,3960,263.43
2352,3960,263.55
2360,3960,263.72
2368,3960,263.93
2376,3960,264.22
2384,3960,264.54
2392,3960,264.89
2400,3960,265.23
2408,3960,265.55
2416,3960,265.88
2424,3960,266.24
2432,3960,266.63
2440,3960,267.07
2448,3960,267.55
2456,3960,268.02
2464,3960,268.42
2472,3960,268.68
2480,3960,268.63
2488,3960,267.96
2496,3960,267.01
2504,3960,266.54
2512,3960,266.42
2520,3960,266.49
2528,3960,266.54
2536,3960,266.22
2544,3960,265.78
2552,3960,265.44
2560,3960,265.21
2568,3960,264.92
2576,3960,264.54
2584,3960,263.81
2592,3960,262.65
2600,3960,262.04
2608,3960,263.66
2616,3960,264.39
2624,3960,260.19
2632,3960,254.03
2640,3960,248.50
2648,3960,245.64
2656,3960,241.88
2664,3960,227.02
2672,3960,219.45
2680,3960,236.39
2688,3960,243.47
2696,3960,227.55
2704,3960,201.83
2712,3960,186.05
2720,3960,176.42
2728,3960,167.97
2736,3960,162.92
2744,3960,160.14
2752,3960,159.45
2760,3960,159.45
2768,3960,159.39
2776,3960,159.41
2784,3960,159.67
2792,3960,160.08
2800,3960,160.57
2808,3960,161.10
2816,3960,161.64
2824,3960,162.17
2832,3960,162.64
2840,3960,163.02
2848,3960,163.33
2856,3960,163.54
2864,3960,163.68
2872,3960,163.77
2880,3960,163.83
2888,3960,163.86
2896,3960,163.86
2904,3960,163.86
2912,3960,163.83
2920,3960,163.80
2928,3960,163.79
2936,3960,163.76
2944,3960,163.74
2952,3960,163.74
2960,3960,163.74
2968,3960,163.74
2976,3960,163.76
2984,3960,163.76
2992,3960,163.77
3000,3960,163.77
3008,3960,163.79
3016,3960,163.80
3024,3960,163.82
3032,3960,163.85
3040,3960,163.86
3048,3960,163.89
3056,3960,163.91
3064,3960,163.93
3072,3960,163.94
3080,3960,163.96
3088,3960,163.96
3096,3960,163.96
3104,3960,163.94
3112,3960,163.94
3120,3960,163.94
3128,3960,163.96
3136,3960,163.97
3144,3960,163.99
3152,3960,163.99
3160,3960,163.99
3168,3960,163.99
3176,3960,163.99
3184,3960,163.96
3192,3960,163.94
3200,3960,163.91
3208,3960,163.86
3216,3960,163.82
3224,3960,163.76
3232,3960,163.73
3240,3960,163.70
3248,3960,163.70
3256,3960,163.71
3264,3960,163.73
3272,3960,163.74
3280,3960,163.76
3288,3960,163.76
3296,3960,163.77
3304,3960,163.77
3312,3960,163.79
3320,3960,163.80
3328,3960,163.82
3336,3960,163.85
3344,3960,163.86
3352,3960,163.89
3360,3960,163.93
3368,3960,163.94
3376,3960,163.96
3384,3960,163.97
3392,3960,163.99
3400,3960,163.99
3408,3960,163.99
3416,3960,163.97
3424,3960,163.94
3432,3960,163.93
3440,3960,163.88
3448,3960,163.82
3456,3960,163.73
3464,3960,163.60
3472,3960,163.44
3480,3960,163.19
3488,3960,162.83
3496,3960,162.26
3504,3960,161.83
3512,3960,161.50
3520,3960,158.91
3528,3960,154.45
3536,3960,152.24
3544,3960,152.48
3552,3960,152.54
3560,3960,152.50
3568,3960,154.59
3576,3960,160.69
3584,3960,171.55
3592,3960,181.75
3600,3960,186.77
3608,3960,199.68
3616,3960,221.85
3624,3960,224.09
3632,3960,232.77
3640,3960,247.83
3648,3960,262.45
3656,3960,272.28
3664,3960,271.71
3672,3960,271.07
