MapSizeX,3072
MapSizeZ,4096
WaterLevel,0
2728,3176,245.09
2736,3176,245.09
2744,3176,245.09
2752,3176,245.09
2760,3176,245.09
2768,3176,245.09
2776,3176,245.09
2784,3176,245.09
2792,3176,245.09
2800,3176,245.09
2808,3176,245.09
2816,3176,245.09
2824,3176,245.09
2832,3176,245.09
2840,3176,245.09
2848,3176,245.09
2856,3176,245.09
2864,3176,245.09
2872,3176,245.09
2880,3176,245.09
2888,3176,245.09
2896,3176,245.09
2904,3176,245.09
2912,3176,245.09
2920,3176,245.09
2928,3176,245.09
2936,3176,245.09
2944,3176,245.09
2952,3176,245.09
2960,3176,245.09
2968,3176,245.09
2976,3176,245.13
2984,3176,245.09
2992,3176,245.09
3000,3176,245.09
3008,3176,245.09
3016,3176,245.09
3024,3176,245.09
3032,3176,245.09
3040,3176,245.09
3048,3176,245.09
3056,3176,245.09
3064,3176,245.09
0,3184,245.09
8,3184,245.09
16,3184,245.09
24,3184,245.09
32,3184,245.09
40,3184,245.09
48,3184,245.09
56,3184,245.09
64,3184,245.09
72,3184,245.09
80,3184,245.09
88,3184,245.09
96,3184,245.09
104,3184,245.09
112,3184,245.09
120,3184,245.09
128,3184,245.09
136,3184,245.09
144,3184,245.09
152,3184,245.09
160,3184,245.09
168,3184,245.09
176,3184,245.09
184,3184,245.09
192,3184,245.09
200,3184,245.09
208,3184,245.09
216,3184,245.09
224,3184,245.09
232,3184,245.09
240,3184,245.09
248,3184,245.09
256,3184,245.09
264,3184,245.09
272,3184,245.09
280,3184,245.09
288,3184,245.09
296,3184,245.09
304,3184,245.09
312,3184,245.09
320,3184,245.09
328,3184,245.09
336,3184,245.09
344,3184,245.09
352,3184,245.09
360,3184,245.09
368,3184,245.09
376,3184,245.09
384,3184,245.09
392,3184,245.09
400,3184,245.09
408,3184,245.09
416,3184,245.09
424,3184,245.09
432,3184,245.09
440,3184,245.09
448,3184,245.09
456,3184,245.09
464,3184,245.09
472,3184,245.09
480,3184,245.09
488,3184,245.09
496,3184,245.09
504,3184,245.09
512,3184,245.09
520,3184,245.09
528,3184,245.09
536,3184,245.09
544,3184,245.09
552,3184,245.09
560,3184,245.09
568,3184,245.09
576,3184,245.09
584,3184,245.09
592,3184,245.09
600,3184,245.09
608,3184,245.09
616,3184,245.09
624,3184,245.09
632,3184,245.09
640,3184,245.09
648,3184,245.09
656,3184,245.09
664,3184,245.09
672,3184,245.09
680,3184,245.09
688,3184,245.09
696,3184,245.09
704,3184,245.09
712,3184,245.09
720,3184,245.09
728,3184,245.09
736,3184,245.09
744,3184,245.09
752,3184,245.09
760,3184,245.09
768,3184,245.09
776,3184,245.09
784,3184,245.09
792,3184,245.09
800,3184,245.09
808,3184,245.09
816,3184,245.09
824,3184,245.09
832,3184,245.09
840,3184,245.09
848,3184,245.09
856,3184,245.09
864,3184,245.09
872,3184,245.09
880,3184,245.09
888,3184,245.09
896,3184,245.09
904,3184,245.09
912,3184,245.09
920,3184,245.09
928,3184,245.09
936,3184,245.09
944,3184,245.09
952,3184,245.09
960,3184,245.09
968,3184,245.09
976,3184,245.09
984,3184,245.09
992,3184,245.09
1000,3184,245.09
1008,3184,245.09
1016,3184,245.09
1024,3184,245.09
1032,3184,245.13
1040,3184,245.09
1048,3184,245.09
1056,3184,245.09
1064,3184,245.09
1072,3184,245.09
1080,3184,245.09
1088,3184,245.09
1096,3184,245.09
1104,3184,245.09
1112,3184,245.09
1120,3184,245.09
1128,3184,245.09
1136,3184,245.09
1144,3184,245.09
1152,3184,245.09
1160,3184,245.09
1168,3184,245.09
1176,3184,245.13
1184,3184,245.17
1192,3184,245.17
1200,3184,245.17
1208,3184,245.21
1216,3184,245.25
1224,3184,245.29
1232,3184,245.29
1240,3184,245.34
1248,3184,245.34
1256,3184,245.34
1264,3184,245.38
1272,3184,245.38
1280,3184,245.38
1288,3184,245.42
1296,3184,245.42
1304,3184,245.42
1312,3184,245.42
1320,3184,245.42
1328,3184,245.42
1336,3184,245.46
1344,3184,245.46
1352,3184,245.46
1360,3184,245.46
1368,3184,245.46
1376,3184,245.42
1384,3184,245.42
1392,3184,245.42
1400,3184,245.42
1408,3184,245.38
1416,3184,245.38
1424,3184,245.38
1432,3184,245.34
1440,3184,245.34
1448,3184,245.34
1456,3184,245.29
1464,3184,245.34
1472,3184,245.29
1480,3184,245.29
1488,3184,245.29
1496,3184,245.25
1504,3184,245.25
1512,3184,245.25
1520,3184,245.25
1528,3184,245.21
1536,3184,245.21
1544,3184,245.21
1552,3184,245.17
1560,3184,245.17
1568,3184,245.17
1576,3184,245.13
1584,3184,245.13
1592,3184,245.09
1600,3184,245.09
1608,3184,245.13
1616,3184,245.13
1624,3184,245.09
1632,3184,245.09
1640,3184,245.09
1648,3184,245.09
1656,3184,245.09
1664,3184,245.09
1672,3184,245.09
1680,3184,245.09
1688,3184,245.09
1696,3184,245.09
1704,3184,245.09
1712,3184,245.09
1720,3184,245.09
1728,3184,245.09
1736,3184,245.09
1744,3184,245.09
1752,3184,245.09
1760,3184,245.09
1768,3184,245.09
1776,3184,245.09
1784,3184,245.09
1792,3184,245.09
1800,3184,245.09
1808,3184,245.09
1816,3184,245.09
1824,3184,245.09
1832,3184,245.09
1840,3184,245.09
1848,3184,245.09
1856,3184,245.09
1864,3184,245.09
1872,3184,245.09
1880,3184,245.09
1888,3184,245.09
1896,3184,245.09
1904,3184,245.09
1912,3184,245.09
1920,3184,245.09
1928,3184,245.09
1936,3184,245.09
1944,3184,245.09
1952,3184,245.09
1960,3184,245.09
1968,3184,245.09
1976,3184,245.09
1984,3184,245.09
1992,3184,245.09
2000,3184,245.09
2008,3184,245.09
2016,3184,245.09
2024,3184,245.09
2032,3184,245.09
2040,3184,245.09
2048,3184,245.09
2056,3184,245.09
2064,3184,245.09
2072,3184,245.09
2080,3184,245.09
2088,3184,245.09
2096,3184,245.09
2104,3184,245.09
2112,3184,245.09
2120,3184,245.09
2128,3184,245.09
2136,3184,245.09
2144,3184,245.09
2152,3184,245.09
2160,3184,245.09
2168,3184,245.09
2176,3184,245.09
2184,3184,245.09
2192,3184,245.09
2200,3184,245.09
2208,3184,245.09
2216,3184,245.09
2224,3184,245.09
2232,3184,245.09
2240,3184,245.09
2248,3184,245.09
2256,3184,245.09
2264,3184,245.09
2272,3184,245.09
2280,3184,245.09
2288,3184,245.09
2296,3184,245.09
2304,3184,245.09
2312,3184,245.09
2320,3184,245.09
2328,3184,245.09
2336,3184,245.09
2344,3184,245.09
2352,3184,245.09
2360,3184,245.09
2368,3184,245.09
2376,3184,245.09
2384,3184,245.09
2392,3184,245.09
2400,3184,245.09
2408,3184,245.09
2416,3184,245.09
2424,3184,245.09
2432,3184,245.09
2440,3184,245.09
2448,3184,245.09
2456,3184,245.09
2464,3184,245.09
2472,3184,245.09
2480,3184,245.09
2488,3184,245.09
2496,3184,245.09
2504,3184,245.09
2512,3184,245.09
2520,3184,245.09
2528,3184,245.09
2536,3184,245.09
2544,3184,245.09
2552,3184,245.09
2560,3184,245.09
2568,3184,245.09
2576,3184,245.09
2584,3184,245.09
2592,3184,245.09
2600,3184,245.09
2608,3184,245.09
2616,3184,245.09
2624,3184,245.09
2632,3184,245.09
2640,3184,245.09
2648,3184,245.09
2656,3184,245.09
2664,3184,245.09
2672,3184,245.09
2680,3184,245.09
2688,3184,245.09
2696,3184,245.09
2704,3184,245.09
2712,3184,245.09
2720,3184,245.09
2728,3184,245.09
2736,3184,245.09
2744,3184,245.09
2752,3184,245.09
2760,3184,245.09
2768,3184,245.09
2776,3184,245.09
2784,3184,245.09
2792,3184,245.09
2800,3184,245.09
2808,3184,245.09
2816,3184,245.09
2824,3184,245.09
2832,3184,245.09
2840,3184,245.09
2848,3184,245.09
2856,3184,245.09
2864,3184,245.09
2872,3184,245.09
2880,3184,245.09
2888,3184,245.09
2896,3184,245.09
2904,3184,245.09
2912,3184,245.09
2920,3184,245.09
2928,3184,245.09
2936,3184,245.09
2944,3184,245.09
2952,3184,245.09
2960,3184,245.09
2968,3184,245.09
2976,3184,245.13
2984,3184,245.09
2992,3184,245.09
3000,3184,245.09
3008,3184,245.09
3016,3184,245.09
3024,3184,245.09
3032,3184,245.09
3040,3184,245.09
3048,3184,245.09
3056,3184,245.09
3064,3184,245.09
0,3192,245.09
8,3192,245.09
16,3192,245.09
24,3192,245.09
32,3192,245.09
40,3192,245.09
48,3192,245.09
56,3192,245.09
64,3192,245.09
72,3192,245.09
80,3192,245.09
88,3192,245.09
96,3192,245.09
104,3192,245.09
112,3192,245.09
120,3192,245.09
128,3192,245.09
136,3192,245.09
144,3192,245.09
152,3192,245.09
160,3192,245.09
168,3192,245.09
176,3192,245.09
184,3192,245.09
192,3192,245.09
200,3192,245.09
208,3192,245.09
216,3192,245.09
224,3192,245.09
232,3192,245.09
240,3192,245.09
248,3192,245.09
256,3192,245.09
264,3192,245.09
272,3192,245.09
280,3192,245.09
288,3192,245.09
296,3192,245.09
304,3192,245.09
312,3192,245.09
320,3192,245.09
328,3192,245.09
336,3192,245.09
344,3192,245.09
352,3192,245.09
360,3192,245.09
368,3192,245.09
376,3192,245.09
384,3192,245.09
392,3192,245.09
400,3192,245.09
408,3192,245.09
416,3192,245.09
424,3192,245.09
432,3192,245.09
440,3192,245.09
448,3192,245.09
456,3192,245.09
464,3192,245.09
472,3192,245.09
480,3192,245.09
488,3192,245.09
496,3192,245.09
504,3192,245.09
512,3192,245.09
520,3192,245.09
528,3192,245.09
536,3192,245.09
544,3192,245.09
552,3192,245.09
560,3192,245.09
568,3192,245.09
576,3192,245.09
584,3192,245.09
592,3192,245.09
600,3192,245.09
608,3192,245.09
616,3192,245.09
624,3192,245.09
632,3192,245.09
640,3192,245.09
648,3192,245.09
656,3192,245.09
664,3192,245.09
672,3192,245.09
680,3192,245.09
688,3192,245.09
696,3192,245.09
704,3192,245.09
712,3192,245.09
720,3192,245.09
728,3192,245.09
736,3192,245.09
744,3192,245.09
752,3192,245.09
760,3192,245.09
768,3192,245.09
776,3192,245.09
784,3192,245.09
792,3192,245.09
800,3192,245.09
808,3192,245.09
816,3192,245.09
824,3192,245.09
832,3192,245.09
840,3192,245.09
848,3192,245.09
856,3192,245.09
864,3192,245.09
872,3192,245.09
880,3192,245.09
888,3192,245.09
896,3192,245.09
904,3192,245.09
912,3192,245.09
920,3192,245.09
928,3192,245.09
936,3192,245.09
944,3192,245.09
952,3192,245.09
960,3192,245.09
968,3192,245.09
976,3192,245.09
984,3192,245.09
992,3192,245.09
1000,3192,245.09
1008,3192,245.09
1016,3192,245.13
1024,3192,245.13
1032,3192,245.13
1040,3192,245.13
1048,3192,245.09
1056,3192,245.09
1064,3192,245.09
1072,3192,245.09
1080,3192,245.09
1088,3192,245.09
1096,3192,245.09
1104,3192,245.09
1112,3192,245.09
1120,3192,245.09
1128,3192,245.09
1136,3192,245.09
1144,3192,245.09
1152,3192,245.09
1160,3192,245.09
1168,3192,245.13
1176,3192,245.13
1184,3192,245.13
1192,3192,245.17
1200,3192,245.21
1208,3192,245.21
1216,3192,245.25
1224,3192,245.29
1232,3192,245.34
1240,3192,245.34
1248,3192,245.38
1256,3192,245.38
1264,3192,245.42
1272,3192,245.42
1280,3192,245.42
1288,3192,245.46
1296,3192,245.46
1304,3192,245.46
1312,3192,245.46
1320,3192,245.50
1328,3192,245.50
1336,3192,245.50
1344,3192,245.50
1352,3192,245.50
1360,3192,245.50
1368,3192,245.50
1376,3192,245.50
1384,3192,245.46
1392,3192,245.46
1400,3192,245.46
1408,3192,245.42
1416,3192,245.42
1424,3192,245.42
1432,3192,245.38
1440,3192,245.38
1448,3192,245.38
1456,3192,245.34
1464,3192,245.34
1472,3192,245.34
1480,3192,245.34
1488,3192,245.29
1496,3192,245.29
1504,3192,245.25
1512,3192,245.25
1520,3192,245.25
1528,3192,245.25
1536,3192,245.21
1544,3192,245.21
1552,3192,245.21
1560,3192,245.17
1568,3192,245.17
1576,3192,245.13
1584,3192,245.13
1592,3192,245.13
1600,3192,245.09
1608,3192,245.09
1616,3192,245.13
1624,3192,245.09
1632,3192,245.09
1640,3192,245.09
1648,3192,245.09
1656,3192,245.09
1664,3192,245.09
1672,3192,245.09
1680,3192,245.09
1688,3192,245.09
1696,3192,245.09
1704,3192,245.09
1712,3192,245.09
1720,3192,245.09
1728,3192,245.09
1736,3192,245.09
1744,3192,245.09
1752,3192,245.09
1760,3192,245.09
1768,3192,245.09
1776,3192,245.09
1784,3192,245.09
1792,3192,245.09
1800,3192,245.09
1808,3192,245.09
1816,3192,245.09
1824,3192,245.09
1832,3192,245.09
1840,3192,245.09
1848,3192,245.09
1856,3192,245.09
1864,3192,245.09
1872,3192,245.09
1880,3192,245.09
1888,3192,245.09
1896,3192,245.09
1904,3192,245.09
1912,3192,245.09
1920,3192,245.09
1928,3192,245.09
1936,3192,245.09
1944,3192,245.09
1952,3192,245.09
1960,3192,245.09
1968,3192,245.09
1976,3192,245.09
1984,3192,245.09
1992,3192,245.09
2000,3192,245.09
2008,3192,245.09
2016,3192,245.09
2024,3192,245.09
2032,3192,245.09
2040,3192,245.09
2048,3192,245.09
2056,3192,245.09
2064,3192,245.09
2072,3192,245.09
2080,3192,245.09
2088,3192,245.09
2096,3192,245.09
2104,3192,245.09
2112,3192,245.09
2120,3192,245.09
2128,3192,245.09
2136,3192,245.09
2144,3192,245.09
2152,3192,245.09
2160,3192,245.09
2168,3192,245.09
2176,3192,245.09
2184,3192,245.09
2192,3192,245.09
2200,3192,245.09
2208,3192,245.09
2216,3192,245.09
2224,3192,245.09
2232,3192,245.09
2240,3192,245.09
2248,3192,245.09
2256,3192,245.09
2264,3192,245.09
2272,3192,245.09
2280,3192,245.09
2288,3192,245.09
2296,3192,245.09
2304,3192,245.09
2312,3192,245.09
2320,3192,245.09
2328,3192,245.09
2336,3192,245.09
2344,3192,245.09
2352,3192,245.09
2360,3192,245.09
2368,3192,245.09
2376,3192,245.09
2384,3192,245.09
2392,3192,245.09
2400,3192,245.09
2408,3192,245.09
2416,3192,245.09
2424,3192,245.09
2432,3192,245.09
2440,3192,245.09
2448,3192,245.09
2456,3192,245.09
2464,3192,245.09
2472,3192,245.09
2480,3192,245.09
2488,3192,245.09
2496,3192,245.09
2504,3192,245.09
2512,3192,245.09
2520,3192,245.09
2528,3192,245.09
2536,3192,245.13
2544,3192,245.09
2552,3192,245.09
2560,3192,245.09
2568,3192,245.09
2576,3192,245.09
2584,3192,245.09
2592,3192,245.09
2600,3192,245.09
2608,3192,245.09
2616,3192,245.09
2624,3192,245.09
2632,3192,245.09
2640,3192,245.09
2648,3192,245.09
2656,3192,245.09
2664,3192,245.09
2672,3192,245.09
2680,3192,245.09
2688,3192,245.09
2696,3192,245.09
2704,3192,245.09
2712,3192,245.09
2720,3192,245.09
2728,3192,245.09
2736,3192,245.09
2744,3192,245.09
2752,3192,245.09
2760,3192,245.09
2768,3192,245.09
2776,3192,245.09
2784,3192,245.09
2792,3192,245.09
2800,3192,245.09
2808,3192,245.09
2816,3192,245.09
2824,3192,245.09
2832,3192,245.09
2840,3192,245.09
2848,3192,245.09
2856,3192,245.09
2864,3192,245.09
2872,3192,245.09
2880,3192,245.09
2888,3192,245.09
2896,3192,245.09
2904,3192,245.09
2912,3192,245.09
2920,3192,245.09
2928,3192,245.09
2936,3192,245.09
2944,3192,245.09
2952,3192,245.09
2960,3192,245.09
2968,3192,245.09
2976,3192,245.09
2984,3192,245.09
2992,3192,245.09
3000,3192,245.09
3008,3192,245.09
3016,3192,245.09
3024,3192,245.09
3032,3192,245.09
3040,3192,245.09
3048,3192,245.09
3056,3192,245.09
3064,3192,245.09
0,3200,245.09
8,3200,245.09
16,3200,245.09
24,3200,245.09
32,3200,245.09
40,3200,245.09
48,3200,245.09
56,3200,245.09
64,3200,245.09
72,3200,245.09
80,3200,245.09
88,3200,245.09
96,3200,245.09
104,3200,245.09
112,3200,245.09
120,3200,245.09
128,3200,245.09
136,3200,245.09
144,3200,245.09
152,3200,245.09
160,3200,245.09
168,3200,245.09
176,3200,245.09
184,3200,245.09
192,3200,245.09
200,3200,245.09
208,3200,245.09
216,3200,245.09
224,3200,245.09
232,3200,245.09
240,3200,245.09
248,3200,245.09
256,3200,245.09
264,3200,245.09
272,3200,245.09
280,3200,245.09
288,3200,245.09
296,3200,245.09
304,3200,245.09
312,3200,245.09
320,3200,245.09
328,3200,245.09
336,3200,245.09
344,3200,245.09
352,3200,245.09
360,3200,245.09
368,3200,245.09
376,3200,245.09
384,3200,245.09
392,3200,245.09
400,3200,245.09
408,3200,245.09
416,3200,245.09
424,3200,245.09
432,3200,245.09
440,3200,245.09
448,3200,245.09
456,3200,245.09
464,3200,245.09
472,3200,245.09
480,3200,245.09
488,3200,245.09
496,3200,245.09
504,3200,245.09
512,3200,245.09
520,3200,245.09
528,3200,245.09
536,3200,245.09
544,3200,245.09
552,3200,245.09
560,3200,245.09
568,3200,245.09
576,3200,245.09
584,3200,245.09
592,3200,245.09
600,3200,245.09
608,3200,245.09
616,3200,245.09
624,3200,245.09
632,3200,245.09
640,3200,245.09
648,3200,245.09
656,3200,245.09
664,3200,245.09
672,3200,245.09
680,3200,245.09
688,3200,245.09
696,3200,245.09
704,3200,245.09
712,3200,245.09
720,3200,245.09
728,3200,245.09
736,3200,245.09
744,3200,245.09
752,3200,245.09
760,3200,245.09
768,3200,245.09
776,3200,245.09
784,3200,245.09
792,3200,245.09
800,3200,245.09
808,3200,245.09
816,3200,245.09
824,3200,245.09
832,3200,245.09
840,3200,245.09
848,3200,245.09
856,3200,245.09
864,3200,245.09
872,3200,245.09
880,3200,245.09
888,3200,245.09
896,3200,245.09
904,3200,245.09
912,3200,245.09
920,3200,245.09
928,3200,245.09
936,3200,245.09
944,3200,245.09
952,3200,245.09
960,3200,245.09
968,3200,245.09
976,3200,245.09
984,3200,245.09
992,3200,245.09
1000,3200,245.09
1008,3200,245.09
1016,3200,245.13
1024,3200,245.13
1032,3200,245.09
1040,3200,245.09
1048,3200,245.09
1056,3200,245.09
1064,3200,245.09
1072,3200,245.09
1080,3200,245.13
1088,3200,245.09
1096,3200,245.09
1104,3200,245.09
1112,3200,245.09
1120,3200,245.09
1128,3200,245.09
1136,3200,245.09
1144,3200,245.09
1152,3200,245.09
1160,3200,245.13
1168,3200,245.13
1176,3200,245.13
1184,3200,245.17
1192,3200,245.17
1200,3200,245.21
1208,3200,245.25
1216,3200,245.29
1224,3200,245.34
1232,3200,245.38
1240,3200,245.38
1248,3200,245.42
1256,3200,245.42
1264,3200,245.46
1272,3200,245.46
1280,3200,245.46
1288,3200,245.50
1296,3200,245.50
1304,3200,245.50
1312,3200,245.54
1320,3200,245.58
1328,3200,245.58
1336,3200,245.58
1344,3200,245.54
1352,3200,245.58
1360,3200,245.54
1368,3200,245.54
1376,3200,245.54
1384,3200,245.54
1392,3200,245.54
1400,3200,245.50
1408,3200,245.50
1416,3200,245.46
1424,3200,245.46
1432,3200,245.42
1440,3200,245.42
1448,3200,245.42
1456,3200,245.38
1464,3200,245.38
1472,3200,245.38
1480,3200,245.34
1488,3200,245.34
1496,3200,245.29
1504,3200,245.29
1512,3200,245.29
1520,3200,245.25
1528,3200,245.25
1536,3200,245.25
1544,3200,245.25
1552,3200,245.21
1560,3200,245.21
1568,3200,245.17
1576,3200,245.17
1584,3200,245.13
1592,3200,245.13
1600,3200,245.09
1608,3200,245.09
1616,3200,245.09
1624,3200,245.09
1632,3200,245.09
1640,3200,245.09
1648,3200,245.09
1656,3200,245.09
1664,3200,245.09
1672,3200,245.09
1680,3200,245.09
1688,3200,245.09
1696,3200,245.13
1704,3200,245.09
1712,3200,245.09
1720,3200,245.09
1728,3200,245.09
1736,3200,245.09
1744,3200,245.09
1752,3200,245.09
1760,3200,245.09
1768,3200,245.09
1776,3200,245.09
1784,3200,245.09
1792,3200,245.09
1800,3200,245.09
1808,3200,245.09
1816,3200,245.09
1824,3200,245.09
1832,3200,245.09
1840,3200,245.09
1848,3200,245.09
1856,3200,245.09
1864,3200,245.09
1872,3200,245.09
1880,3200,245.09
1888,3200,245.09
1896,3200,245.09
1904,3200,245.09
1912,3200,245.09
1920,3200,245.09
1928,3200,245.09
1936,3200,245.09
1944,3200,245.09
1952,3200,245.09
1960,3200,245.09
1968,3200,245.13
1976,3200,245.09
1984,3200,245.09
1992,3200,245.09
2000,3200,245.09
2008,3200,245.09
2016,3200,245.09
2024,3200,245.09
2032,3200,245.09
2040,3200,245.09
2048,3200,245.09
2056,3200,245.09
2064,3200,245.09
2072,3200,245.09
2080,3200,245.09
2088,3200,245.09
2096,3200,245.09
2104,3200,245.09
2112,3200,245.09
2120,3200,245.09
2128,3200,245.09
2136,3200,245.09
2144,3200,245.09
2152,3200,245.09
2160,3200,245.09
2168,3200,245.09
2176,3200,245.09
2184,3200,245.13
2192,3200,245.09
2200,3200,245.09
2208,3200,245.09
2216,3200,245.09
2224,3200,245.09
2232,3200,245.09
2240,3200,245.09
2248,3200,245.09
2256,3200,245.09
2264,3200,245.09
2272,3200,245.09
2280,3200,245.09
2288,3200,245.09
2296,3200,245.09
2304,3200,245.09
2312,3200,245.09
2320,3200,245.09
2328,3200,245.09
2336,3200,245.09
2344,3200,245.09
2352,3200,245.09
2360,3200,245.09
2368,3200,245.09
2376,3200,245.09
2384,3200,245.13
2392,3200,245.09
2400,3200,245.09
2408,3200,245.09
2416,3200,245.09
2424,3200,245.09
2432,3200,245.09
2440,3200,245.09
2448,3200,245.09
2456,3200,245.09
2464,3200,245.09
2472,3200,245.09
2480,3200,245.09
2488,3200,245.09
2496,3200,245.09
2504,3200,245.09
2512,3200,245.09
2520,3200,245.09
2528,3200,245.09
2536,3200,245.13
2544,3200,245.13
2552,3200,245.09
2560,3200,245.09
2568,3200,245.09
2576,3200,245.09
2584,3200,245.09
2592,3200,245.09
2600,3200,245.09
2608,3200,245.09
2616,3200,245.09
2624,3200,245.09
2632,3200,245.09
2640,3200,245.09
2648,3200,245.09
2656,3200,245.09
2664,3200,245.09
2672,3200,245.09
2680,3200,245.09
2688,3200,245.09
2696,3200,245.09
2704,3200,245.09
2712,3200,245.09
2720,3200,245.09
2728,3200,245.09
2736,3200,245.09
2744,3200,245.09
2752,3200,245.09
2760,3200,245.09
2768,3200,245.09
2776,3200,245.09
2784,3200,245.09
2792,3200,245.09
2800,3200,245.09
2808,3200,245.09
2816,3200,245.09
2824,3200,245.09
2832,3200,245.09
2840,3200,245.09
2848,3200,245.09
2856,3200,245.09
2864,3200,245.09
2872,3200,245.09
2880,3200,245.09
2888,3200,245.09
2896,3200,245.09
2904,3200,245.09
2912,3200,245.09
2920,3200,245.09
2928,3200,245.09
2936,3200,245.09
2944,3200,245.09
2952,3200,245.09
2960,3200,245.09
2968,3200,245.09
2976,3200,245.09
2984,3200,245.09
2992,3200,245.09
3000,3200,245.09
3008,3200,245.09
3016,3200,245.09
3024,3200,245.09
3032,3200,245.09
3040,3200,245.09
3048,3200,245.09
3056,3200,245.09
3064,3200,245.09
0,3208,245.09
8,3208,245.09
16,3208,245.09
24,3208,245.09
32,3208,245.09
40,3208,245.09
48,3208,245.09
56,3208,245.09
64,3208,245.09
72,3208,245.09
80,3208,245.09
88,3208,245.09
96,3208,245.09
104,3208,245.09
112,3208,245.09
120,3208,245.09
128,3208,245.09
136,3208,245.09
144,3208,245.09
152,3208,245.09
160,3208,245.09
168,3208,245.09
176,3208,245.09
184,3208,245.09
192,3208,245.09
200,3208,245.09
208,3208,245.09
216,3208,245.09
224,3208,245.09
232,3208,245.09
240,3208,245.09
248,3208,245.09
256,3208,245.09
264,3208,245.09
272,3208,245.09
280,3208,245.09
288,3208,245.09
296,3208,245.09
304,3208,245.09
312,3208,245.09
320,3208,245.09
328,3208,245.09
336,3208,245.09
344,3208,245.09
352,3208,245.09
360,3208,245.09
368,3208,245.09
376,3208,245.09
384,3208,245.09
392,3208,245.09
400,3208,245.09
408,3208,245.09
416,3208,245.09
424,3208,245.09
432,3208,245.09
440,3208,245.09
448,3208,245.09
456,3208,245.09
464,3208,245.09
472,3208,245.09
480,3208,245.09
488,3208,245.09
496,3208,245.09
504,3208,245.09
512,3208,245.09
520,3208,245.09
528,3208,245.09
536,3208,245.09
544,3208,245.09
552,3208,245.09
560,3208,245.09
568,3208,245.09
576,3208,245.09
584,3208,245.09
592,3208,245.09
600,3208,245.09
608,3208,245.09
616,3208,245.09
624,3208,245.09
632,3208,245.09
640,3208,245.09
648,3208,245.09
656,3208,245.09
664,3208,245.09
672,3208,245.09
680,3208,245.09
688,3208,245.09
696,3208,245.09
704,3208,245.09
712,3208,245.09
720,3208,245.09
728,3208,245.09
736,3208,245.09
744,3208,245.09
752,3208,245.09
760,3208,245.09
768,3208,245.09
776,3208,245.09
784,3208,245.09
792,3208,245.09
800,3208,245.09
808,3208,245.09
816,3208,245.09
824,3208,245.09
832,3208,245.09
840,3208,245.09
848,3208,245.09
856,3208,245.09
864,3208,245.09
872,3208,245.09
880,3208,245.09
888,3208,245.09
896,3208,245.09
904,3208,245.09
912,3208,245.09
920,3208,245.09
928,3208,245.09
936,3208,245.09
944,3208,245.09
952,3208,245.09
960,3208,245.09
968,3208,245.09
976,3208,245.09
984,3208,245.09
992,3208,245.09
1000,3208,245.09
1008,3208,245.09
1016,3208,245.09
1024,3208,245.09
1032,3208,245.09
1040,3208,245.09
1048,3208,245.09
1056,3208,245.09
1064,3208,245.09
1072,3208,245.09
1080,3208,245.13
1088,3208,245.09
1096,3208,245.09
1104,3208,245.09
1112,3208,245.09
1120,3208,245.09
1128,3208,245.09
1136,3208,245.09
1144,3208,245.09
1152,3208,245.13
1160,3208,245.13
1168,3208,245.13
1176,3208,245.13
1184,3208,245.17
1192,3208,245.21
1200,3208,245.25
1208,3208,245.25
1216,3208,245.29
1224,3208,245.34
1232,3208,245.38
1240,3208,245.42
1248,3208,245.46
1256,3208,245.46
1264,3208,245.50
1272,3208,245.50
1280,3208,245.54
1288,3208,245.54
1296,3208,245.58
1304,3208,245.58
1312,3208,245.58
1320,3208,245.62
1328,3208,245.62
1336,3208,245.62
1344,3208,245.62
1352,3208,245.62
1360,3208,245.62
1368,3208,245.62
1376,3208,245.62
1384,3208,245.62
1392,3208,245.58
1400,3208,245.58
1408,3208,245.54
1416,3208,245.54
1424,3208,245.50
1432,3208,245.50
1440,3208,245.46
1448,3208,245.46
1456,3208,245.42
1464,3208,245.42
1472,3208,245.38
1480,3208,245.38
1488,3208,245.34
1496,3208,245.34
1504,3208,245.34
1512,3208,245.29
1520,3208,245.29
1528,3208,245.29
1536,3208,245.25
1544,3208,245.25
1552,3208,245.25
1560,3208,245.21
1568,3208,245.17
1576,3208,245.17
1584,3208,245.13
1592,3208,245.13
1600,3208,245.09
1608,3208,245.09
1616,3208,245.09
1624,3208,245.09
1632,3208,245.09
1640,3208,245.09
1648,3208,245.09
1656,3208,245.09
1664,3208,245.09
1672,3208,245.09
1680,3208,245.09
1688,3208,245.09
1696,3208,245.09
1704,3208,245.09
1712,3208,245.09
1720,3208,245.09
1728,3208,245.09
1736,3208,245.09
1744,3208,245.09
1752,3208,245.09
1760,3208,245.09
1768,3208,245.09
1776,3208,245.09
1784,3208,245.09
1792,3208,245.09
1800,3208,245.09
1808,3208,245.09
1816,3208,245.09
1824,3208,245.09
1832,3208,245.09
1840,3208,245.09
1848,3208,245.09
1856,3208,245.09
1864,3208,245.09
1872,3208,245.09
1880,3208,245.09
1888,3208,245.09
1896,3208,245.09
1904,3208,245.09
1912,3208,245.09
1920,3208,245.09
1928,3208,245.09
1936,3208,245.09
1944,3208,245.09
1952,3208,245.09
1960,3208,245.09
1968,3208,245.09
1976,3208,245.09
1984,3208,245.09
1992,3208,245.09
2000,3208,245.09
2008,3208,245.09
